Female,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly agree,No opinion,Once or twice a semester,Once or twice a semester,Somewhat disagree,No opinion,No opinion,"Testing classes (paid), Preparation books, Free resources offered by community or school",Mutual friends,,,,,,
Female,Sophomore,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of family",No opinion,Somewhat agree,Once a year,Once a year,Somewhat agree,Somewhat agree,No opinion,Testing classes (paid),Mutual friends,,,,,,
Female,Senior,None,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,International,Strongly approve,Very informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Strongly agree,Once or twice a month,Once or twice a semester,Somewhat agree,No opinion,Strongly disagree,"Professional testing tutor (paid), Preparation books","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Junior,Grants and loans,No,Other,"White, Hispanic",Life sciences,No,No,Domestic,Somewhat disapprove,Very informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,"Dating apps or websites, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly disapprove,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once a year,No opinion,Strongly disagree,No opinion,Preparation books,Other,,,,,,
Male,Sophomore,Grants and loans,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Somewhat agree,Somewhat agree,Once or twice a semester,Once or twice a semester,Strongly agree,Strongly agree,No opinion,Free resources offered by community or school,Parties and other social gatherings,,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Humanities/arts, Life sciences",No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Strongly disagree,Somewhat disagree,Never,Never,No opinion,Somewhat agree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,"Grants, covering some costs",No,Other,Asian,Life sciences,No,Yes,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Somewhat agree,Once or twice a month,Once or twice a semester,Strongly agree,Somewhat agree,No opinion,"Preparation books, Free resources offered by community or school","Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,"Grants, covering some costs",No,Heterosexual,Asian,Life sciences,No,Yes,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Somewhat agree,Strongly agree,Never,Once a year,Somewhat agree,Somewhat agree,Strongly disagree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Female,Senior,Grants and loans,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,Yes,Domestic,No opinion,Very informed,"Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Once a week,Never,Somewhat agree,No opinion,Somewhat disagree,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,Asian,"Life sciences, Physical sciences (incl. math, CS), Social sciences (not incl. BEO or econ)",No,No,International,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Somewhat disagree,Somewhat agree,Never,Once or twice a month,Strongly agree,Somewhat agree,Somewhat disagree,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Senior,None,No,Gay,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Very informed,"Chances of employment after graduation, Influence of peers, Influence of family",Somewhat disagree,Somewhat disagree,Never,Once or twice a month,Somewhat agree,No opinion,Strongly disagree,Preparation books,"Dating apps or websites, Parties and other social gatherings",,,,,,
Male,Senior,"Grants, covering all costs",No,Gay,Hispanic,"Humanities/arts, Social sciences (not incl. BEO or econ)",No,Yes,Domestic,Strongly disapprove,Very informed,Passion for subject,Strongly agree,Strongly agree,Never,Once or twice a semester,Strongly disagree,Strongly disagree,Somewhat agree,Free resources offered by community or school,"Dating apps or websites, Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,Grants and loans,No,Heterosexual,"White, Hispanic",Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Somewhat uninformed,"Passion for subject, Influence of faculty members, Influence of peers",Somewhat agree,Strongly agree,Never,Once or twice a month,Somewhat agree,Somewhat disagree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,First-year,None,No,Heterosexual,"White, Asian","Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly disagree,No opinion,More than once a week,Once or twice a semester,Strongly agree,Strongly agree,No opinion,"Preparation books, Free resources offered by community or school",Other,,,,,,
Female,Sophomore,None,No,Heterosexual,"White, Asian","Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Somewhat agree,Somewhat agree,Once a year,Once or twice a semester,Somewhat agree,Somewhat disagree,No opinion,Free resources offered by community or school,"Dating apps or websites, Classes, Parties and other social gatherings",,,,,,
Female,Senior,None,No,Heterosexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Influence of peers",Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school","Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Sophomore,None,No,Heterosexual,Other,"Physical sciences (incl. math, CS)",No,No,International,No opinion,Very uninformed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Somewhat agree,Never,Never,No opinion,Somewhat agree,Strongly agree,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat uninformed,"Passion for subject, Chances of employment after graduation",No opinion,Somewhat disagree,Never,Once or twice a semester,Somewhat agree,Somewhat agree,Somewhat disagree,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,Junior,None,No,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,Very informed,Passion for subject,Somewhat agree,Somewhat disagree,Once or twice a semester,Once or twice a semester,Strongly agree,Strongly agree,Strongly disagree,No resources,"Classes, Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,Sophomore,None,Yes,Bisexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",Somewhat disagree,Strongly agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Strongly agree,Strongly disagree,No resources,"Dating apps or websites, Extracurricular activities",,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,Hispanic,Life sciences,Yes,Yes,Domestic,Somewhat approve,Somewhat informed,Passion for subject,Strongly agree,Somewhat agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Somewhat agree,No opinion,No resources,"Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Social sciences (not incl. BEO or econ),,No,Domestic,No opinion,Somewhat uninformed,Passion for subject,Somewhat agree,Strongly agree,Once or twice a semester,Once or twice a month,Somewhat agree,Somewhat disagree,Strongly disagree,"Professional testing tutor (paid), Preparation books",Parties and other social gatherings,,,,,,
Male,Senior,None,No,Heterosexual,"White, Asian","Life sciences, Social sciences (not incl. BEO or econ)",No,No,International,Somewhat approve,Somewhat informed,Passion for subject,Strongly agree,Somewhat agree,Never,Never,Somewhat agree,Somewhat agree,Strongly disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings",,,,,,
Female,Sophomore,None,No,Heterosexual,Asian,Social sciences (not incl. BEO or econ),No,No,International,Somewhat disapprove,Somewhat informed,"Passion for subject, Influence of faculty members",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a semester,Somewhat agree,Strongly disagree,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,Junior,None,No,Other,"White, American Indian/Alaska Native",Humanities/arts,No,No,Domestic,Strongly disapprove,Very informed,Passion for subject,Strongly agree,Strongly agree,Once a year,Once or twice a month,Somewhat disagree,Strongly disagree,Strongly disagree,"Professional testing tutor (paid), Preparation books",Other,,,,,,
Female,Senior,None,No,Heterosexual,Asian,"Life sciences, Business (BEO or econ)",No,No,International,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once a year,Once or twice a semester,Strongly agree,Strongly agree,Strongly disagree,"Testing classes (paid), Preparation books","Mutual friends, Parties and other social gatherings",,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,Asian,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Somewhat agree,Strongly agree,Once or twice a semester,Never,No opinion,Somewhat disagree,Somewhat disagree,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",Somewhat agree,Somewhat agree,Once a year,Once a year,No opinion,No opinion,Strongly agree,Testing classes (paid),"Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,None,Yes,Gay,Asian,"Life sciences, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Influence of faculty members",Strongly agree,Strongly agree,Once a week,Once or twice a month,Strongly disagree,Somewhat agree,Strongly agree,"Testing classes (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
